Ms. Susan E. Wess,Milan Public Library,151 Wabash Street,,Milan,MI,48160-1593,milan@monroe.lib.mi.us,7344391240,http://www.milanlibrary.org/,M-Th 11-8; F 11-6; Sa 10-4,17511,4,42.0827604,-83.6848323,38354,47%,42497,80851,4.62,2.52,8954,0.51,151,3443,40265,2.3,7584,5638,32053
Ms. Tina L. Hatch,Milford Public Library,330 Family Drive,,Milford,MI,48381-1596,thatch@milfordlibrary.info,2486840845,http://milfordlibrary.info,M-Th 9:30 am - 8 pm; F-Sa 9:30am-5pm; Closed on Sundays,15736,4,42.59029,-83.608733,144814,52%,132093,276907,17.6,3.42,33453,2.13,19654,19768,198586,12.62,36080,9181,80903
Ms. Margaret E. Olsen,Millington Arbela District Library,8530 Depot Street,P.O. Box 306,Millington,MI,48746-0306,director@millingtonlibrary.info,9898712003,http://www.millingtonlibrary.info,M-Th 9-8; F 9-6; Sa 9-5,7424,3,43.2798851,-83.5270667,9376,22%,32682,42058,5.67,1.25,1391,0.19,2677,2034,42891,5.78,6391,3322,33575
Ms. Michelle A. Moore,Missaukee District Library,P.O. Box 340,,Lake City,MI,49651-0340,moore@missaukeelibrary.org,2318392166,http://www.missaukeelibrary.org,M 9-8; Tu-F 9-6; Sa 9-2,13094,4,44.3352872,-85.2150455,8081,24%,26169,34250,2.62,1.3,1750,0.13,446,404,35500,2.71,10126,1700,26285
Ms. Nancy E. Bellaire,Monroe County Library System,Ellis Library and Reference Center,3700 South Custer Road,Monroe,MI,48161-9732,nancy.bellaire@monroe.lib.mi.us,7342415770,http://www.monroe.lib.mi.us,"M-Th 9-9; F,SA 9-5; Su 12-5 (Jun-Aug closed Su)",149955,6,41.9323838,-83.4609279,427741,30%,1010088,1437829,9.59,2.58,53273,0.36,41414,41182,670557,4.47,166652,55337,558310
Ms. Lori Haas Weaver,Montmorency County Public Libraries,11901 M32,,Atlanta,MI,49709-9255,montmor1@nemichigan.com,9897853941,http://montmorencylibrary.com,M-W 10-6; Th-F 10-5; Sa 9-12,9765,3,45.000008,-84.133337,13574,23%,45163,58737,6.02,1.16,15850,1.62,4060,8617,55169,5.65,22764,4392,50802
Ms. Beth L. Schumacher,Moore Public Library,7239 Huron Avenue,P.O. Box 189,Lexington,MI,48450-0189,lexlibrary@yahoo.com,8103598267,http://www.lexingtonlibrary.net/,"M 1-7; Tu,W,F 10-5; Th 1-7; Sa 10-1",5072,2,43.2683331,-82.5317577,7012,26%,19458,26470,5.22,1.27,301,0.06,558,1727,15207,3,7052,4658,20900
Ms. Mary Ann Lenon,Morton Township Public Library,110 South James Street,P.O. Box 246,Mecosta,MI,49332-0246,mortwplib@centurytel.net,2319728315,www.morton.michlibrary.org,Tue 10a-5p; Wed 10a-7p; Thurs 10a-5p; Fri 10a-5p; Sat 10a-1p,6317,2,43.6213419,-85.2285102,10503,22%,36354,46857,7.42,2.05,588,0.09,81,1334,29710,4.7,3840,6500,22895
Mr. Donald E. Worrell,Mount Clemens Public Library,150 Cass Avenue,,Mount Clemens,MI,48043-2222,worrelld@libcoop.net,5864696200,http://www.libcoop.net/mountclemens,"M-Th 9-9; F,Sa 9-5; Su 1-5 (Sept-May)",22857,4,42.5974343,-82.8834128,28368,21%,108014,136382,5.97,1.09,12000,0.53,15394,8531,33000,1.44,22000,6334,125160
Ms. Bobbette M. Walling,Mulliken District Library,135 Main Street,P.O. Box 246,Mulliken,MI,48861-0246,mulldistlib@yahoo.com,5176498611,,"M 10-6; Tu,Th 3-8; F 1-6",1848,1,42.7622644,-84.896025,3150,19%,13643,16793,9.09,1.18,150,0.08,58,206,5500,2.98,500,2260,14191
Ms. Lisa M. Cromell,Munising School Public Library,810 State Highway M-28 West,,Munising,MI,49862-1325,lcromell@uproc.lib.mi.us,9063872125,http://www.uproc.lib.mi.us/mspl/,"M-Th 10-8; F 10-4; Su 12-6 (Jul 3-Sep 6 M,F 10-4; Tu-Th 10-8; Closed Weekends)",9623,3,46.4168283,-86.6630906,4630,20%,18409,23039,2.39,0.8,12420,1.29,2491,3025,38516,4,7300,2357,28797
Mr. Stephen C. Dix,Muskegon Area District Library,4845 Airline Road,Unit 5,Muskegon,MI,49444-4503,sdix@madl.org,2317376248,http://www.madl.org,M-F 8-5,119450,6,43.1652558,-86.1957125,134869,31%,305551,440420,3.69,1.71,70276,0.59,73895,72899,414141,3.47,67436,28681,257363
Ms. Marcia L. Mattfield,Negaunee Public Library,319 West Case Street,P.O. Box 548,Negaunee,MI,49866-0548,mmatt@uproc.lib.mi.us,9064759400,,"M-W 9-8; Th-Sa 9-5 (May 30-Sep 3 M,W 9-8; Tu,Th,F 9-5)",7656,3,46.4998173,-87.6116732,2781,21%,10158,12939,1.69,0.37,3073,0.4,1189,1416,14375,1.88,5656,2777,35086
Ms. Julie A. Grynwich,New Buffalo Township Public Library,33 North Thompson Street,,New Buffalo,MI,49117-1852,nblibrary@comcast.net,2694692933,http://www.newbuffalo.michlibrary.org,"M,Tu,Th 10-8; W,F 10-5:30; Sa 10-3",5819,2,41.7956,-86.742968,21314,21%,81171,102485,17.61,2.33,4300,0.74,0,1370,80000,13.75,7496,6245,43909
Mr. Dennis J. Caplis,Newaygo Area District Library,44 North State Road,,Newaygo,MI,49337-0427,newdc@llcoop.org,2316526723,http://newaygo.llcoop.org,M-F 10-6; Sa 10-4,6834,2,43.4236995,-85.796744,12092,32%,25803,37895,5.55,1.41,641,0.09,7003,5656,32577,4.77,10179,2175,26855
Ms. Nancy M. Studebaker,Niles District Library,620 East Main Street,,Niles,MI,49120-2620,nstudebaker@nileslibrary.com,2696838545,http://www.nileslibrary.com,"M-Th 9-8; F,Sa 10-6",25686,4,41.829209,-86.25175,68297,35%,126304,194601,7.58,0.93,23253,0.91,5576,5077,0,0,36355,0,209917
Ms. Phyllis J. Rickard,North Adams Community Memorial Library,110 East Main Street,PO Box 248,North Adams,MI,49262-0248,northadamslibrary@gmail.com,5172874426,,"Wed 12-5, Th,F 11-5; Sa 9-12",3904,1,41.9709221,-84.5250141,7456,68%,3500,10956,2.81,0.65,980,0.25,0,0,6670,1.71,260,3745,16857
Ms. Kelli R. Lovasz,North Branch Township Library,3714 Huron Road,P O Box 705,North Branch,MI,48461-0705,northbranchlibrary@northbranchlibrary.net,8106882282,http://www.northbranchlibrary.org/,"M,F 9-5:30; T-Th 9-2; Sa 9-2 ",3645,1,43.2292281,-83.1993297,35384,45%,42387,77771,21.34,2.03,3120,0.86,4579,5796,55641,15.27,18218,7276,38387
Mr. Ronald T. Loyd,Northfield Township Area Library,125 Barker Road,,Whitmore Lake,MI,48189-9507,r.loyd@northfieldtownshiplibrary.com,7344490066,http://www.northfieldtownshiplibrary.com,M-Th 10-8; F 10-5; Sa 10-2,8354,3,42.42236,-83.764612,14467,46%,17020,31487,3.77,1.29,863,0.1,250,2850,43129,5.16,2788,4353,24354
Ms. Julie A. Herrin,Northville District Library,212 West Cady Street,,Northville,MI,48167-1560,jherrin@northvillelibrary.org,2483493020,http://northvillelibrary.org/,"M-Th 10-9; F,Sa 10-5; Su 1-5 (Jun 12-Sep 6 Closed Su)",34467,5,42.4302791,-83.4855248,280126,53%,250461,530587,15.39,3.95,51415,1.49,13658,27596,229100,6.65,53499,20229,134344
Ms. Bonnie S. Heflin,Nottawa Township Library,685 East Main Street,P.O. Box 398,Centreville,MI,49032-0398,nottawa@monroe.lib.mi.us,2694676289,http://nottawatownshiplibrary.com,"M, W-F 9-5; Tu 11-7; Sa 9-12 ",6174,2,41.9216726,-85.5110796,29789,47%,34158,63947,10.36,2.02,2054,0.33,143,1868,40782,6.61,8145,2763,31676
Ms. Julie E. Farkas,Novi Public Library,45255 West Ten Mile Road,,Novi,MI,48375-3014,jfarkas@novilibrary.org,2483490720,http://www.novilibrary.org/,"M-Th 10-9; F,Sa 10-5; Su 1-5 (May 29-Sep 4 Closed Su)",55374,6,42.4657192078576,-83.4917390494598,349150,46%,409871,759021,13.71,4.43,90064,1.63,54418,45924,371274,6.7,104123,28731,171386
Ms. Beth Anne Tompkins,Oak Park Public Library,14200 Oak Park Boulevard,,Oak Park,MI,48237-2089,btompkins@ci.oak-park.mi.us,2486917480,http://www.ci.oak-park.mi.us/library/index.html,"M-Th 12p-8p; F 12p-6p; Closed Saturdays, Sundays and Federal Holidays",29319,5,42.4657247,-83.189724,56377,42%,76549,132926,4.53,1.29,20193,0.69,17171,12750,149832,5.11,34560,19115,102999
Ms. Laura N. Mancini,Oakland County Research Library,1200 North Telegraph Road,"Building 14 East, Department 453",Pontiac,MI,48341-0453,mancinil@oakgov.com,2488580738,http://www.oakgov.com/boclib/,M-F 8:30-5,3888,1,42.6597615,-83.3358727,0,0%,354,354,0.09,0.02,663,0.17,75,9,1600,0.41,1376,118,21611
Ms. Jeanette L. Leathorn,Ogemaw District Library,107 West Main Street,,Rose City,MI,48654-0427,librarianzim@aol.com,9896853300,http://www.ogemaw.michlibrary.org,"Tu,Th 10-5:30; W 12-9; F 11-5:30; Sa 9:30-1",11448,3,44.4215169,-84.1179049,16432,24%,52257,68689,6,0.95,17251,1.51,2068,2260,28118,2.46,15678,4521,72387
Mr. Eric A. Smith,Ontonagon Township Library,311 North Steel Street,,Ontonagon,MI,49953-1317,libdirector@jamadots.com,9068844411,http://www.uproc.lib.mi.us/Ontonagon,"M,W 11-8; Tu,F 11-5; Sa 10-2",3679,1,46.8728122,-89.3139264,7119,23%,23643,30762,8.36,0.8,3000,0.82,1498,1302,18564,5.05,4958,1319,38590
Ms. Karen C. Knox,Orion Township Public Library,825 Joslyn Road,,Lake Orion,MI,48362-2124,kknox@orionlibrary.org,2486933000,www.orionlibrary.org,"M-Th 9:30-9; F,Sa 9:30-5; Closed on Sundays",35394,5,42.771038,-83.280773,220056,42%,300430,520486,14.71,2.77,54640,1.54,10328,9754,232447,6.57,45780,34515,188200
Ms. Jennifer A. Strand,Osceola Township School Public Library,48475 Maple Drive,P.O. Box 371,Dollar Bay,MI,49922-0371,strandj@dollarbay.k12.mi.us,9064825800,,"M,Tu,Th,F 7:45-4:30; W 7:45-4:30, 5:30-7:30 (Jun 13-Aug 29 M-Th 8:30-12:30)",1830,1,47.1172324,-88.5102446,2538,75%,862,3400,1.86,0.45,250,0.14,1,4,2000,1.09,500,498,7610
Ms. Amy R. Knepp,Oscoda County Library,430 West Eighth Street,,Mio,MI,48647-9136,OCL@m33access.com,9898263613,http://www.oscoda.lib.mi.us,"M,Tu,Th,F 8:30-5; W 11-7; Sa 11-2",8640,3,44.6522819,-84.1268304,4310,18%,19675,23985,2.78,0.82,1875,0.22,2350,3594,25130,2.91,2416,1911,29410
Ms. Maureen Derenzy,Otsego County Library,700 South Otsego Avenue,,Gaylord,MI,49735-1723,ocl@otsego.org,9897325841,otsegocountylibrary.org,"M-W 9-8; Th,F 9-5; Sa 9-1; Su 1-5",24164,4,45.0207625,-84.6782398,74874,44%,95681,170555,7.06,1.9,7774,0.32,6105,7478,124190,5.14,43491,23612,89600
Mr. Ryan S. Wieber,Otsego District Public Library,401 Dix Street,,Otsego,MI,49078-1573,rwieber@otsegolibrary.org,2696949690,http://www.otsegolibrary.org,"M-Th 9-8; F 9-5:30; Sa 9-2:30 (Jun 1-Sep 1 M,Tu 9-8; W-F 9-5:30; Sa 9-12)",14176,4,42.452278,-85.6920719,45303,31%,101672,146975,10.37,2.44,4470,0.32,1885,2831,113632,8.02,27049,10534,60226
Ms. Sharlyn S. Huyck,Ovid Public Library,206 North Main Street,P.O. Box 105,Ovid,MI,48866-0105,ovidlibrary@frontier.com,9898345800,,"M-W,F 10-8; Sa 10-1",6458,2,43.006618,-84.3717113,11765,31%,25589,37354,5.78,1.92,5395,0.84,394,2667,24976,3.87,7209,3568,19482
Mr. Bryan Cloutier,Oxford Public Library,530 Pontiac Road,P.O. Box 538,Oxford,MI,48371-0538,bcloutier@oxford.lib.mi.us,2486283034,www.miopl.org,"M-Th 10-9; F,Sa 10-5; Su 1-5 (May 23 - Sep 5 Closed Su)",20526,4,42.8136111,-83.2669639,82732,36%,144591,227323,11.07,2.53,19906,0.97,13824,11201,276443,13.47,21600,12635,89750
Ms. Bonnie L. Staffen,Palo Community School District Public Library,8315 Mill Street,P.O. Box 338,Palo,MI,48870-0338,MrsStaffen@paloschools.org,9896374359,http://palo.michlibrary.org,M-Th 12-6; F 8-12:30; Sa 10-2; Su Closed,959,1,43.1108916,-84.9868311,1606,91%,166,1772,1.85,0.1,460,0.48,0,0,3848,4.01,663,746,17965
Ms. Teresa L. Stannard,Parchment Community Library,401 South Riverview Drive,,Parchment,MI,49004-1200,teresa@parchmentlibrary.org,2693437747,http://www.parchmentlibrary.org,M-Th 10-8; F 10-6; Sa 10-4,9969,3,42.3249039,-85.5703729,23360,21%,85820,109180,10.95,2.13,12084,1.21,196,1065,79959,8.02,12725,7682,51188
Ms. Bonnie L. Povilaitis,Pathfinder Community Library,812 Michigan Avenue,P.O. Box 880,Baldwin,MI,49304-0880,povilaitisbonnie@yahoo.com,2317454010,,"M-W,F 9-6; Sa 9-3",5580,2,43.8588721,-85.8514651,27330,30%,64820,92150,16.51,2.4,3510,0.63,435,875,47125,8.45,8300,4325,38462
Ms. Mary Ellen VanStempvoort,Patmos Library,2445 Riley Street,P.O. Box 87,Jamestown,MI,49427-9990,jammvs@llcoop.org,6168969798,http://www.patmoslibrary.michlibrary.org,"M,Th 12-8; Tu,W,F 10-4; Sa 10-1",7034,3,42.8257347,-85.8435637,27359,47%,30588,57947,8.24,1.14,2490,0.35,5992,6183,30263,4.3,2182,6183,50955
Mr. John A. Mohney,Paw Paw District Library,609 West Michigan Avenue,,Paw Paw,MI,49079-1072,johnamohney@rocketmail.com,2696573800,http://www.pawpaw.lib.mi.us,"M,Tu,Th 9-8; W 12-8; F,Sa 9-5",13579,4,42.2165764,-85.9039706,41039,37%,69185,110224,8.12,1.75,4200,0.31,309,816,84950,6.26,21276,7036,62971
Ms. Victoria Shurly,Peninsula Community Library,2735 Island View Road,,Traverse City,MI,49686-9701,vshurly@tadl.org,2312237700,http://www.peninsulacommunitylibrary.org,"M,Th 9-9; Tu,W,F 9-5:30; Sa 9-1",5433,2,44.8690624,-85.5188609,17129,34%,32862,49991,9.2,1.38,4295,0.79,5672,1314,29692,5.47,3787,59615,36113
Ms. Marilyn M. Cluchey,Pentwater Township Library,402 East Park Street,P.O. Box 946,Pentwater,MI,49449-0946,mcluchey@pentwaterlibrary.org,2318698581,http://www.pentwaterlibrary.org,"M,Th 9-8:30; Tu,W,F 9-5; Sa 9-2",1939,1,43.7834948,-86.4281479,7026,21%,26550,33576,17.32,1.47,1353,0.7,279,378,26287,13.56,8798,2576,22793
Ms. Sheila M. Bissonnette,Pere Marquette District Library,185 East 4th Street,,Clare,MI,48617-1541,sbissonnette@cityofclare.org,9893867576,http://www.pmdl.org,"Tu,W 12-8; Th 10-6; F 10-6; Sa 10-2",8833,3,43.8187983,-84.7662321,14407,25%,42128,56535,6.4,1.44,15935,1.8,1802,3232,79029,8.95,18458,4538,39149
"Ms. Pamela R. Christensen, MLS ",Peter White Public Library,217 North Front Street,,Marquette,MI,49855-4220,pamc@pwpl.info,9062289510,http://www.pwpl.info,M-Th 9-9; F 9-6; Sa 10-5; Su 1-6 (Memorial Day-Labor Day Closed Sundays),37257,5,46.5445408,-87.3924572,74355,21%,287744,362099,9.72,1.46,68256,1.83,16561,10210,333007,8.94,61975,23486,247299
Ms. Karen L. Sherrard,Petoskey District Library,500 East Mitchell,,Petoskey,MI,49770-2626,director@petoskeylibrary.org,2317583100,http://www.petoskeylibrary.org,"M, Tu, W, Th 10-7; F, Sa, Su 12-5",20804,4,45.3736419,-84.952612,50044,37%,83540,133584,6.42,1.88,26000,1.25,10030,14060,125000,6.01,15122,9243,71214
Ms. Jeanette L. Bach,Pigeon District Library,7236 Nitz Street,PO Box 357,Pigeon,MI,48755-0357,pdl@pigeondistrictlibrary.com,9894532341,http://www.pigeondistrictlibrary.com,"M,F 9-5; Tu,Th 9-7 (Apr-Oct); Tu,Th 9-7 (Nov-Mar); Sa 9-3 (Jun-Aug: 9-1) ",7431,3,43.8281649,-83.2704105,14136,32%,30000,44136,5.94,1.18,2668,0.36,5017,3985,46742,6.29,2528,3872,37264
Ms. Hope Siasoco,Pinckney Community Public Library,125 S. Putnam St,,Pinckney,MI,48169-9001,hsiasoco@pinckneylibrary.org,7348783888,http://www.pinckneylibrary.org/,"M,W,F 10-6; Tu,Th 10-8; Sa 10-2 ",11503,3,42.4578011,-83.9461254,15547,36%,28084,43631,3.79,1.76,41053,3.57,2942,3535,112858,9.81,12806,8258,24772
Ms. Susan L. Ruder,Pittsford Public Library,9268 East Hudson Road,,Pittsford,MI,49271-9653,sruder@monroe.lib.mi.us,5175232565,,"Tu,Th 11-5; W,F 12-5; Sa 10-12",4277,2,41.8579887,-84.4686804,2779,21%,10504,13283,3.11,0.6,1824,0.43,95,652,5574,1.3,3081,1100,22107
Ms. Patricia A. Thomas,Plymouth District Library,223 South Main Street,,Plymouth,MI,48170-1687,thomasp@plymouthlibrary.org,7344530750,http://plymouthlibrary.org,M-Th 9:30-9; F 9:30-6; Sa 9:30-5; Su 12-5,36656,5,42.371275,-83.466616,408178,39%,644073,1052251,28.71,4.33,55145,1.5,10881,10202,416339,11.36,49138,29125,242895
Mr. Michael J. Lamb,Pontiac Public Library,60 East Pike Street,,Pontiac,MI,48342-2225,,2487583942,http://www.pontiac.lib.mi.us/,"M-W 9-8; Th,F 9-6; Sa 10-2",59515,6,42.636763,-83.288825,12639,22%,43594,56233,0.94,0.54,7634,0.13,1869,5257,145306,2.44,65702,17266,103524
Ms. Mary A. Jaworski,Port Austin Township Library,114 Railroad Street,P.O. Box 325,Port Austin,MI,48467-0325,m.jaworski@vlc.lib.mi.us,9897387212,http://www.portaustinlibrary.org/,"M,Th 1-8; Tu 10-12,1-5; W 10-12,1-8; F 1-4; Sa 10-2",5033,2,44.04562,-82.9916986,2600,13%,18000,20600,4.09,1.25,75,0.01,230,2600,30000,5.96,5850,750,16510
Ms. Christine A. Berro,Portage District Library,300 Library Lane,,Portage,MI,49002-4399,cberro@portagelibrary.info,2693294542,http://www.portagelibrary.info,M-Th 9-9; F 9-6; Sa 9-5; Su 1-5,52170,6,42.2038259479226,-85.586989507132,361837,45%,438970,800807,15.35,4.33,97140,1.86,7954,7438,775364,14.86,74298,47337,185029
Mr. Shawn F. Leche,Portage Lake District Library,58 Huron Street,,Houghton,MI,49931-2166,sleche@pldl.org,9064824570,http://www.pldl.org,"M,Tu,Th 10-9; W,F 10-5; Sa 12-5",12798,4,47.1222155,-88.5681293,58890,44%,76123,135013,10.55,2.55,3200,0.25,6366,7942,103300,8.07,15180,5846,52932
Ms. Cory E. Grimminck,Portland District Library,334 Kent Street,,Portland,MI,48875-1735,,5176476981,http://www.portlandmilibrary.com/,M-Th 9-8; F 9-5; Sa 9-3,13912,4,42.8673332,-84.9054085,37189,41%,54244,91433,6.57,2.06,6812,0.49,1198,3229,64782,4.66,10608,11043,44327
Ms. LuAnn K. Stachnik,Potterville-Benton Township District Library,150 Library Lane,P.O. Box 240,Potterville,MI,48876-9741,director@pottervillelibrary.org,5176452989,http://www.pottervillelibrary.org,"M,Th,F 12:30-5:30; Tu 10-6; W 12-8; Sa 10-1",5413,2,42.630527,-84.740928,12179,55%,10031,22210,4.1,0.9,2515,0.46,24,960,11900,2.2,1560,2315,24658
Ms. Janis K. Stevenson,Presque Isle District Library,181 East Erie Street,,Rogers City,MI,49779-1665,director@pidl.org,9897342477,http://www.pidl.org,"M,Th 10-7:30; Tu,W,F 10-5:30; Sa 10-3:30",14878,4,45.4199161,-83.8148115,19283,22%,70200,89483,6.01,1.35,883,0.06,4160,8320,87177,5.86,17274,6972,66305
Ms. Trisha A. Burns,Public Libraries of Saginaw,Hoyt Main Library,505 Janes Avenue,Saginaw,MI,48607-1285,tburns@saginawlibrary.org,9897559833,http://www.saginawlibrary.org,"M-Th 9-9; F,Sa 9-5; Su 1-5 (May 1-Sep 30 Closed Su)",124971,6,43.4305611508076,-83.9355542203766,137949,29%,336666,474615,3.8,1.15,176958,1.42,42175,34949,703023,5.63,174943,59412,414261
Ms. Shauna L. Swantek,Putnam District Library,327 North Main Street,P.O. Box 920,Nashville,MI,49073,sswantek@putnamlib.org,5178529723,www.putnamlib.org,"M, W & F 10-6; Tu & Th 3-8; Sa 10-1",6847,2,42.605564,-85.0935012,6290,31%,14216,20506,2.99,1.21,1000,0.15,140,2100,13523,1.98,5049,1331,16942
Ms. BillieJo Bluemer,Rauchholz Memorial Library,1140 North Hemlock Road,,Hemlock,MI,48626-8613,billiejo@rauchholzlibrary.org,9896428621,http://www.rauchholzlibrary.org,"M,Tu,F 9-5; W,Th 1-8; Sat (Sept-May) 10-2 ",6240,2,43.4240006,-84.2297866,18009,30%,41981,59990,9.61,1.96,728,0.12,1371,2354,17576,2.82,4034,4002,30652
Ms. Kate M. Van Auken,Rawson Memorial Library,6495 Pine Street,,Cass City,MI,48726-1498,kvanauken@rawson.lib.mi.us,9898722856,http://www.rawson.lib.mi.us,"M,W,F 9-9; Tu,Th 9-5:30; Sa 9-4",8891,3,43.5998597,-83.1745845,6168,13%,42316,48484,5.45,1.06,3425,0.39,4937,2558,63222,7.11,13200,6613,45929
Ms. Suzanne Graham,Ray Township Public Library,64255 Wolcott Road,,Ray Township,MI,48096-2433,grahams@libcoop.net,5867497130,,M-Th 1-8pm; Sa 10a-1p; Closed Fridays and Sundays,3739,1,42.769544,-82.928398,1831,26%,5321,7152,1.91,0.68,944,0.25,2085,1474,6111,1.63,998,847,10552
Ms. Liberty N. Burdo,Reading Community Library,104 North Main Street,P.O. Box 184,Reading,MI,49274-0649,rclforfun@yahoo.com,5172833916,rcl.michlibrary.org,M 2pm-6pm; Tu 10am-5pm; W 10am-5pm; Th Closed; F 10am-6pm; Sa 9am-1pm; Su Closed,4110,2,41.8397035,-84.7480633,2980,35%,5656,8636,2.1,0.75,1759,0.43,428,2139,12061,2.93,2956,961,11572
Ms. Lisa N. Hoenig,Redford Township District Library,25320 West Six Mile Road,,Redford,MI,48240-2105,,3135315960,http://www.redfordlibrary.org,M-W 10-8:30; Th-Sa 10-5; Closed on Sundays,48362,5,42.4144474,-83.2900303,79668,30%,189866,269534,5.57,1.56,40433,0.84,28479,31819,279076,5.77,91567,21781,173296
Ms. Heather M. Symon,Reed City Public Library,410 West Upton Avenue,,Reed City,MI,49677-1152,rclib@hotmail.com,2318322131,http://www.reedcitylibrary.org,"M,W,F 11-5; T,Th 11-7; Sa 11-2 (Closed Saturdays Memorial Day Weekend through Labor Day)",8152,3,43.8760013,-85.5167021,12909,44%,16622,29531,3.62,1.18,5685,0.7,110,138,12750,1.56,6728,7678,25069
Ms. Janie A. Peters,Reese Unity District Library,2065 Gates Street,PO Box 413,Reese,MI,48757,jp@reeseunitylibrary.org,9898684120,www.reeseunitylibrary.org,M-Th 10-7; F 10-4; Sa 9-1,5523,2,43.4504602,-83.6963926,17000,44%,22000,39000,7.06,1.49,3100,0.56,2013,2008,29000,5.25,2200,2906,26145
Ms. Nancy E. Currie,Republic-Michigamme Public Library,Rural Route 1,Box 201 A,Republic,MI,49879-9751,ncurrie@maresa.org,9063762277,,"Tu-F 3:15-7 (Tu,Th 9-12; W 3-7 Summer Hours)",1508,1,46.406667,-87.975556,2142,33%,4397,6539,4.34,0.81,162,0.11,0,72,6145,4.07,193,357,8032
Ms. Susan C. Graham,Richfield Township Public Library,1410 North Saint Helen Road,P.O. Box 402,Saint Helen,MI,48656-0402,rtplib@kirtland.cc.mi.us,9893897630,,M 9:30-7:30; Tu-F 9:30-4:30; Sa 10-1,3731,1,44.3567011,-84.4102078,646,7%,9031,9677,2.59,0.54,750,0.2,0,49,10000,2.68,4053,1350,17974
Ms. Kay R. LaPierre,Richland Community Library,8951 Park Street,,Richland,MI,49083-9630,klapierre@richlandlibrary.org,2696299085,http://www.richlandlibrary.org,T-Th 10a-7p; F 10a-5p; Sa 9a-1p; Closed on Sundays and Mondays,7580,3,42.3770025,-85.4561468,33135,37%,57341,90476,11.94,2.6,1850,0.24,922,2003,33450,4.41,5996,3137,34758
Ms. Sherma M. Horrocks,Richland Township Library,8821 Third Street,P.O. Box 220,Vestaburg,MI,48891-0220,rtl@cmsinter.net,9892685044,www.richlandtownshiplibrary.com,M 2-6; Tu 10-5; W 11-5; Th 11-5; F 11-5,3702,1,43.3990083,-84.9088493,3435,21%,12768,16203,4.38,0.95,1354,0.37,255,228,23445,6.33,4637,2113,17137
Ms. Jan M. St. Germain,Richmond Township Library,500 Smith Street,P.O. Box 35,Palmer,MI,49871-0035,richtown@uproc.lib.mi.us,9064755241,http://www.uproc.lib.mi.us/rich/,"M 1-7, Tu 11-5, 7-9, W, Th,11-5; 1st Sa of every month 10-12",882,1,46.4412857,-87.5868043,673,21%,2471,3144,3.56,0.25,314,0.36,7,3,2985,3.38,1607,455,12495
Mr. Kirk A. Borger,Riverview Public Library,14300 Sibley Road,,Riverview,MI,48193,kborger@cityofriverview.com,7342831250,http://www.riverviewpubliclibrary.com,"M-W 1-9; Th 10-9; F Closed; Sa 12-5; Su 1-5 (Sep 6-May 30) M-W 12-8; Th 10-8; F 10-5; Sa,Su Closed (May 31-Aug 30)",12486,4,42.1718595,-83.19611,27588,29%,69212,96800,7.75,1.18,656,0.05,11054,6099,30482,2.44,9143,4153,82177
Ms. Christine Lind Hage,Rochester Hills Public Library,500 Olde Towne Road,,Rochester,MI,48307-2043,Christine.Hage@RHPL.org,2486507122,http://www.RHPL.org,"M-Th 9-9; F,Sa 9-6; Su 1-6 (School Year)",100485,6,42.683543,-83.130567,694330,35%,1266815,1961145,19.52,6.97,235000,2.34,17364,18021,830000,8.26,133238,64038,281415
Ms. Kristen Valyi-Hax,Romeo District Library,Graubner Library,65821 Van Dyke Road,Washington,MI,48095-2014,kristen@romeodistrictlibrary.org,5867520603,http://romeodistrictlibrary.org,"M-Th 9-9; F,Sa 10-6; Su 1-5 (Closed Sundays Memorial Day-Labor Day)",33839,5,42.7794397,-83.0468775,87406,24%,275721,363127,10.73,3.92,12682,0.37,19608,23092,389025,11.5,40991,21906,92717
Ms. Lisa K. Sutton,Roscommon Area District Library,241 East Federal Highway,P.O. Box 888,Roscommon,MI,48653,lsutton@uproc.lib.mi.us,9892811305,http://www.roscommonlibrary.org/,T-Th 10-7; F-Sa 10-5,6295,2,44.5109754,-84.6161912,5201,32%,10960,16161,2.57,0.55,3543,0.56,2099,2657,21754,3.46,8683,1514,29508
Ms. Jacalynn D. Harvey,Roseville Public Library,29777 Gratiot Avenue,,Roseville,MI,48066-9021,rsvlibrary@libcoop.net,5864455407,www.rosevillelibrary.org,M-Th 9a-8p; F 9a-5:30p,47299,5,42.5158828,-82.9247997,53797,30%,126290,180087,3.81,1.35,13344,0.28,55148,58918,177662,3.76,44038,22409,133351
Ms.  Mary Karshner,Royal Oak Public Library,222 East Eleven Mile Road,P.O. Box 494,Royal Oak,MI,48068-0494,mary@ropl.org,2482463710,http://www.ropl.org,M & W 10a-9p; Tu & Th 12p-9p; F & Sa 10a-6p,57236,6,42.4898607,-83.1425512,219148,48%,242034,461182,8.06,2.56,42741,0.75,15539,41084,651552,11.38,64075,31762,180353
Ms. Toria Bradley-May,Royal Oak Township Public Library,21131 Garden Lane,,Ferndale,MI,48220-2194,,2485429205,,"M,Tu,Th 11-7",2419,1,42.452211,-83.159383,660,34%,1300,1960,0.81,0.16,261,0.11,1282,77,4115,1.7,3854,1279,11906
